country,name,full_name,symbol,currency,class,market
united states,CBOE Market Volatility Spx Offe,CBOE Market Volatility Spx Offe,VWA,USD,other_indices,world_indices
united states,ARCA Hong Kong 30,ARCA Hong Kong 30,HKX,HKD,other_indices,world_indices
united states,ARCA China,ARCA China,CZH,USD,other_indices,world_indices
united states,US Dollar Index,US Dollar Index,DXY,USD,other_indices,world_indices
united states,AMEX TRIN,AMEX Short Term Trade Index,STI.A,USD,other_indices,world_indices
united states,PHLX Gold Silver Settlement,PHLX Gold Silver Settlement,XAG,USD,other_indices,world_indices
united states,PHLX Gold Silver TR,PHLX Gold Silver TR,XXAU,USD,other_indices,world_indices
united states,PHLX Housing,PHLX Housing,HGX,USD,other_indices,world_indices
united states,PHLX Housing Settlement,PHLX Housing Settlement,HGD,USD,other_indices,world_indices
united states,PHLX Housing TR,PHLX Housing TR,XHGX,USD,other_indices,world_indices
united states,PHLX Oil Service,PHLX Oil Service,OSX,USD,other_indices,world_indices
united states,PHLX Semiconductor Settlement,PHLX Semiconductor Settlement,SX,USD,other_indices,world_indices
united states,PHLX Semiconductor TR,PHLX Semiconductor TR,XSOX,USD,other_indices,world_indices
united states,PHLX Utility,PHLX Utility,UTY,USD,other_indices,world_indices
united states,NYSE Technology,NYSE Technology,NYTECH,USD,other_indices,world_indices
united states,PHLX Utility Settlement,PHLX Utility Settlement,UUW,USD,other_indices,world_indices
united states,S&P 400 Consumer Discretionary,S&P 400 Consumer Discretionary,SPMDCD,USD,other_indices,world_indices
united states,S&P 400 Consumer Staples,S&P 400 Consumer Staples,SPMDCS,USD,other_indices,world_indices
united states,S&P 400 Energy,S&P 400 Energy,SPMDCE,USD,other_indices,world_indices
united states,S&P 400 Financials,S&P 400 Financials,SPMDCF,USD,other_indices,world_indices
united states,S&P 400 Health Care,S&P 400 Health Care,SPMDCA,USD,other_indices,world_indices
united states,S&P 400 Industrials,S&P 400 Industrials,SPMDCI,USD,other_indices,world_indices
united states,S&P 400 Information Technology,S&P 400 Information Technology,SPMDCT,USD,other_indices,world_indices
united states,S&P 400 Materials,S&P 400 Materials,SPMDCM,USD,other_indices,world_indices
united states,S&P 400 Telecommunication Services,S&P 400 Telecommunication Services,SPMDCL,USD,other_indices,world_indices
united states,PHLX Utility TR,PHLX Utility TR,XUTY,USD,other_indices,world_indices
united states,NYSE Market Composite Technology,NYSE Market Composite Technology,XIT,USD,other_indices,world_indices
united states,NYSE Market Composite Natural Resources,NYSE Market Composite Natural Resources,XNA,USD,other_indices,world_indices
united states,NYSE Market Composite Industrial,NYSE Market Composite Industrial,XID,USD,other_indices,world_indices
united states,NQ OMX Natural Resources,NASDAQ OMX Natural Resources,GRNNR,USD,other_indices,world_indices
united states,NQ OMX Natural Resources TR,NASDAQ OMX Natural Resources TR,GRNNRX,USD,other_indices,world_indices
united states,NQ OMX Pollution Mitigation,NASDAQ OMX Pollution Mitigation,GRNPOL,USD,other_indices,world_indices
united states,NQ OMX Pollution Mitigation TR,NASDAQ OMX Pollution Mitigation TR,GRNPOLX,USD,other_indices,world_indices
united states,NQ OMX Recycling,NASDAQ OMX Recycling,GRNREC,USD,other_indices,world_indices
united states,NQ OMX Recycling TR,NASDAQ OMX Recycling TR,GRNRECX,USD,other_indices,world_indices
united states,NQ OMX Renewable Energy Generation,NASDAQ OMX Renewable Energy Generation,GRNREG,USD,other_indices,world_indices
united states,NQ OMX Renewable Energy Generation TR,NASDAQ OMX Renewable Energy Generation TR,GRNREGX,USD,other_indices,world_indices
united states,NQ OMX Smart Grid,NASDAQ OMX Smart Grid,GRNGRD,USD,other_indices,world_indices
united states,NQ OMX Smart Grid TR,NASDAQ OMX Smart Grid TR,GRNGRDX,USD,other_indices,world_indices
united states,NQ OMX Solar,NASDAQ OMX Solar,GRNSOLAR,USD,other_indices,world_indices
united states,NQ OMX Solar Total Return,NASDAQ OMX Solar Total Return,GRNSOLARX,USD,other_indices,world_indices
united states,NQ OMX US Water,NASDAQ OMX US Water,GRNWATUSL,USD,other_indices,world_indices
united states,NQ OMX US Water TR,NASDAQ OMX US Water Total Return,GRNWATUSLX,USD,other_indices,world_indices
united states,NQ OMX Water,NASDAQ OMX Water,GRNWATER,USD,other_indices,world_indices
united states,NQ OMX Water TR,NASDAQ OMX Water TR,GRNWATERX,USD,other_indices,world_indices
united states,NQ OMX Wind,NASDAQ OMX Wind,GRNWIND,USD,other_indices,world_indices
united states,NQ OMX Wind TR,NASDAQ OMX Wind Total Return,GRNWINDX,USD,other_indices,world_indices
united states,NYSE Arca Gold Miners GTR,NYSE Arca Gold Miners GTR,GDMTR,USD,other_indices,world_indices
united states,NYSE Market Composite Financial,NYSE Market Composite Financial,XFI,USD,other_indices,world_indices
united states,NYSE Market Composite Healthcare,NYSE Market Composite Healthcare,XHL,USD,other_indices,world_indices
united states,S&P 400 Utilities,S&P 400 Utilities,SPMDCU,USD,other_indices,world_indices
united states,NYSE Tick Index,NYSE Tick Index,TIC.N,USD,other_indices,world_indices
united states,S&P 600 Consumer Discretionary,S&P 600 Consumer Discretionary,SPSMCD,USD,other_indices,world_indices
united states,S&P 600 Energy,S&P 600 Energy,SPSMCE,USD,other_indices,world_indices
united states,S&P Computer Hardware,S&P Computer Hardware Select Industry,SPXSCH,USD,other_indices,world_indices
united states,S&P Health Care Equipment,S&P Health Care Equipment Select Industry,SPXSHE,USD,other_indices,world_indices
united states,S&P Health Care Services,S&P Health Care Services Select Industry,SPXSHP,USD,other_indices,world_indices
united states,S&P Homebuilders,S&P Homebuilders Select Industry,SPHOMES,USD,other_indices,world_indices
united states,S&P Industrials Composite,S&P Industrials Composite,SPIND,USD,other_indices,world_indices
united states,S&P Metals & Mining,S&P Metals & Mining Select Industry,SPXSMM,USD,other_indices,world_indices
united states,S&P Oil & Gas Equipment & Services,S&P Oil & Gas Equipment & Services Select Industry,SPXSOS,USD,other_indices,world_indices
united states,S&P Oil & Gas Exploration & Production,S&P Oil & Gas Exploration & Production Select Industry,SPXSOP,USD,other_indices,world_indices
united states,S&P Pharmaceuticals,S&P Pharmaceuticals Select Industry,SPXSPH,USD,other_indices,world_indices
united states,Wilder Hill New Energy Global,Wilder Hill New Energy Global,NEX,USD,other_indices,world_indices
united states,S&P Retail Select Industry,S&P Retail Select Industry,SPXSRE,USD,other_indices,world_indices
united states,S&P Telecom Select Industry,S&P Telecom Select Industry,SPXSTE,USD,other_indices,world_indices
united states,S&P Transportation SI,S&P Transportation Select Industry,SPXSTN,USD,other_indices,world_indices
united states,Technology Select Sector NTR,Technology Select Sector NTR,IXTNTR,USD,other_indices,world_indices
united states,1/100 Dow Jones Industrial Average,1/100 Dow Jones Industrial Average,DJX,USD,other_indices,world_indices
united states,Alerian MLP EW,Alerian MLP Equal Weight,AMZE,USD,other_indices,world_indices
united states,Alerian MLP EW TR,Alerian MLP Equal Weight TR,AMZEX,USD,other_indices,world_indices
united states,Alerian MLP Infrastructure TR,Alerian MLP Infrastructure TR,AMZIX,USD,other_indices,world_indices
united states,AMEX Japan,AMEX Japan,JPV,USD,other_indices,world_indices
united states,AMEX Mexico,AMEX Mexico,MEV,USD,other_indices,world_indices
united states,S&P Semiconductors,S&P Semiconductors Select Industry,SPSEMIS,USD,other_indices,world_indices
united states,Wilshire 4500 Completion,Wilshire 4500 Completion,W4500,USD,other_indices,world_indices
united states,Wilshire 5000 Total Market Full Cap,Wilshire 5000 Total Market Full Cap,W5000,USD,other_indices,world_indices
united states,Wisdom Tree Earnings,Wisdom Tree Earnings,WTEI,USD,other_indices,world_indices
united states,S&P 600 Financials,S&P 600 Financials,SPSMCF,USD,other_indices,world_indices
united states,S&P 600 Health Care,S&P 600 Health Care,SPSMCA,USD,other_indices,world_indices
united states,S&P 600 Industrials,S&P 600 Industrials,SPSMCI,USD,other_indices,world_indices
united states,S&P 600 Information Technology,S&P 600 Information Technology,SPSMCT,USD,other_indices,world_indices
united states,S&P 600 Materials,S&P 600 Materials,SPSMCM,USD,other_indices,world_indices
united states,S&P 600 Telecommunication Services,S&P 600 Telecommunication Services,SPSMCL,USD,other_indices,world_indices
united states,S&P 600 Utilities,S&P 600 Utilities,SPSMCU,USD,other_indices,world_indices
united states,S&P Aerospace & Defense,S&P Aerospace & Defense Select Industry,SPXSAD,USD,other_indices,world_indices
united states,S&P Biotech Select Industry,S&P Biotechnology Select Industry,SPBIOS,USD,other_indices,world_indices
united states,S&P Composite 1500 Consumer Discretionary,S&P Composite 1500 Consumer Discretionary,SPCOMD,USD,other_indices,world_indices
united states,S&P Composite 1500 Consumer Staples,S&P Composite 1500 Consumer Staples,SPCOMS,USD,other_indices,world_indices
united states,S&P Composite 1500 Energy,S&P Composite 1500 Energy,SPCOME,USD,other_indices,world_indices
united states,S&P Composite 1500 Financials,S&P Composite 1500 Financials,SPCOMF,USD,other_indices,world_indices
united states,S&P Composite 1500 Health Care,S&P Composite 1500 Health Care,SPCOMA,USD,other_indices,world_indices
united states,S&P Composite 1500 Industrials,S&P Composite 1500 Industrials,SPCOMI,USD,other_indices,world_indices
united states,S&P Composite 1500 Information Technology,S&P Composite 1500 Information Technology,SPCOMT,USD,other_indices,world_indices
united states,S&P Composite 1500 Materials,S&P Composite 1500 Materials,SPCOMM,USD,other_indices,world_indices
united states,S&P Composite 1500 Telecommunication Services,S&P Composite 1500 Telecommunication Services,SPCOML,USD,other_indices,world_indices
united states,S&P Composite 1500 Utilities,S&P Composite 1500 Utilities,SPCOMU,USD,other_indices,world_indices
united states,WisdomTree LargeCap Value,WisdomTree LargeCap Value,WTLVI,USD,other_indices,world_indices
united states,Wisdom Tree MidCap earnings,Wisdom Tree MidCap earnings,WTMEI,USD,other_indices,world_indices
united states,S&P 600 Consumer Staples,S&P 600 Consumer Staples,SPSMCS,USD,other_indices,world_indices
united states,NQ OMX Lighting TR,NASDAQ OMX Lighting TR,GRNLIGHTX,USD,other_indices,world_indices
united states,NYSE TRIN,NYSE Short Term Trade Index,STI.N,USD,other_indices,world_indices
united states,NYSE FANG+TM,NYSE FANG+TM,NYFANG,USD,other_indices,world_indices
united states,NQ Global Market Composite,NASDAQ Global Market Composite,NQGM,USD,other_indices,world_indices
united states,Nasdaq Factor Dog,Nasdaq Factor Dog,NQDOG,USD,other_indices,world_indices
united states,Nasdaq Emerging Select Leaders,Nasdaq Emerging Select Leaders,NQEMSL,USD,other_indices,world_indices
united states,Nasdaq Dorsey Wright Peoples Portfolio,Nasdaq Dorsey Wright Peoples Portfolio,NQDWAPP,USD,other_indices,world_indices
united states,Nasdaq Developed Select Leaders,Nasdaq Developed Select Leaders,NQDMSL,USD,other_indices,world_indices
united states,NQ Composite TR,NASDAQ Composite Total Return,XCMP,USD,other_indices,world_indices
united states,NQ Capital Market Composite,NASDAQ Capital Market Composite,RCMP,USD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 7 Year Ladder,Nasdaq BulletShares Investment Grade 7 Year Ladder Total Return,NQBIG7T,USD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 7 Year Ladder,Nasdaq BulletShares Investment Grade 7 Year Ladder,NQBIG7,USD,other_indices,world_indices
united states,NQ Global Select Market Composite,NASDAQ Global Select Market Composite,NQGS,USD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 5 Year Ladder,Nasdaq BulletShares Investment Grade 5 Year Ladder Total Return,NQBIG5T,USD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 3 Year Ladder,Nasdaq BulletShares Investment Grade 3 Year Ladder Total Return,NQBIG3T,USD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 3 Year Ladder,Nasdaq BulletShares Investment Grade 3 Year Ladder,NQBIG3,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 7 Year Ladder TR,Nasdaq BulletShares High Yield 7 Year Ladder Total Return,NQBHY7T,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 7 Year Ladder,Nasdaq BulletShares High Yield 7 Year Ladder,NQBHY7,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 5 Year Ladder TR,Nasdaq BulletShares High Yield 5 Year Ladder Total Return,NQBHY5T,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 5 Year Ladder,Nasdaq BulletShares High Yield 5 Year Ladder,NQBHY5,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 3 Year Ladder TR,Nasdaq BulletShares High Yield 3 Year Ladder Total Return,NQBHY3T,USD,other_indices,world_indices
united states,Nasdaq BulletShares High Yield 3 Year Ladder,Nasdaq BulletShares High Yield 3 Year Ladder,NQBHY3,USD,other_indices,world_indices
united states,Nasdaq Australia Completion Cap Gross Local Return,Nasdaq Australia Completion Cap Gross Local Return,NQAUCCGL,AUD,other_indices,world_indices
united states,Nasdaq BulletShares Investment Grade 5 Year Ladder,Nasdaq BulletShares Investment Grade 5 Year Ladder,NQBIG5,USD,other_indices,world_indices
united states,Nasdaq 100 TR,Nasdaq 100 TR,XNDX,USD,other_indices,world_indices
united states,Nasdaq International Dividend Achievers Local,Nasdaq International Dividend Achievers Local,DATLOC,USD,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Dividend Sweden PR,NASDAQ Nordea SmartBeta Dividend Sweden PR,NQNDDIP,SEK,other_indices,world_indices
united states,Dow Jones U.S. Completion TSM,Dow Jones U.S. Completion TSM,DWCPF,USD,other_indices,world_indices
united states,DJ US,Dow Jones US,DJUS,USD,other_indices,world_indices
united states,DJ Value,Dow Jones Value,DJUSVA,USD,other_indices,world_indices
united states,Dynamic Daily Long Exposure to Vol,Dynamic Daily Long Exposure to Volatility,DDLEV,USD,other_indices,world_indices
united states,Dynamic Emarket Intellidex,Dynamic Emarket Intellidex,DYI,USD,other_indices,world_indices
united states,EFA ETF Vol,EFA ETF Volatility,VXEFA,USD,other_indices,world_indices
united states,Energy Select Sector NTR,Energy Select Sector NTR,IXENTR,USD,other_indices,world_indices
united states,FTSE Environmental Opportunities USA,FTSE Environmental Opportunities USA,FTEOUS,USD,other_indices,world_indices
united states,FTSE GWA US,FTSE GWA US,FTGWUSA,USD,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Dividend Momentum PR,NASDAQ Nordea SmartBeta Dividend Momentum PR,NQNDDMP,SEK,other_indices,world_indices
united states,NQ OMX Russia 15,NASDAQ OMX Russia 15,NORUX15,USD,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Volatility Sweden PR,NASDAQ Nordea SmartBeta Volatility Sweden PR,NQNDVOP,USD,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Momentum Volatility PR,NASDAQ Nordea SmartBeta Momentum Volatility PR,NQNDMVP,SEK,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Momentum Sweden PR,NASDAQ Nordea SmartBeta Momentum Sweden PR,NQNDMOP,SEK,other_indices,world_indices
united states,FTSE RAFI US 1000,FTSE RAFI US 1000,FTFR10,USD,other_indices,world_indices
united states,FTSE RAFI US 1000 Net,FTSE RAFI US 1000 Net,FTFR10N,USD,other_indices,world_indices
united states,FTSE RAFI US 1500 Mid Small,FTSE RAFI US 1500 Mid Small,FTFR15N,USD,other_indices,world_indices
united states,FTSE RAFI US Mid Small 1500,FTSE RAFI US Mid Small 1500,FTFR15,USD,other_indices,world_indices
united states,FTSE Shariah USA,FTSE Shariah USA,FTSWUSA,USD,other_indices,world_indices
united states,NASDAQ Nordea SmartBeta Dividend Volatility PR,NASDAQ Nordea SmartBeta Dividend Volatility PR,NQNDDVP,SEK,other_indices,world_indices
united states,Nasdaq North America Air Transportation,Nasdaq North America Air Transportation,NQNAAT,USD,other_indices,world_indices
